SA2_2023_V1_00_Origin_CODE,SA2_2023_V1_00_Origin_NAME,SA2_2023_V1_00_Destination_CODE,SA2_2023_V1_00_Destination_NAME,work_2018_Work_at_home,work_2018_Drive_a_private_car_truck_or_van,work_2018_Drive_a_company_car_truck_or_van,work_2018_Passenger_in_a_car_truck_van_or_company_bus,work_2018_Public_bus,work_2018_Train,work_2018_Bicycle,work_2018_Walk_or_jog,work_2018_Ferry,work_2018_Other,work_2018_Total_stated,work_2023_Work_at_home,work_2023_Drive_a_private_car_truck_or_van,work_2023_Drive_a_company_car_truck_or_van,work_2023_Passenger_in_a_car_truck_van_or_company_bus,work_2023_Public_bus,work_2023_Train,work_2023_Bicycle,work_2023_Walk_or_jog,work_2023_Ferry,work_2023_Other,work_2023_Total_stated
331300,Cashmere East,325800,Christchurch Central-North,0,9,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,12
331300,Cashmere East,326400,Addington North,0,39,6,0,0,0,6,0,0,0,51,0,30,0,0,0,0,15,0,0,0,54
331300,Cashmere East,326600,Christchurch Central,0,42,6,0,0,0,21,0,0,0,84,0,66,0,0,12,0,48,0,0,0,141
331300,Cashmere East,326900,Spreydon West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331300,Cashmere East,327100,Christchurch Central-South,0,39,0,0,0,0,12,0,0,0,63,0,54,0,0,0,0,12,0,0,0,75
331300,Cashmere East,327600,Spreydon North,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,24
331300,Cashmere East,327800,Avonside,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331300,Cashmere East,328100,Sydenham Central,0,51,18,0,0,0,9,0,0,0,87,0,42,21,0,0,0,12,0,0,0,78
331300,Cashmere East,328200,Spreydon South,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331300,Cashmere East,328400,Wainoni,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
331300,Cashmere East,328700,Sydenham West,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,18
331300,Cashmere East,328800,Lancaster Park,0,18,9,0,0,0,0,0,0,0,30,0,18,9,0,0,0,0,0,0,0,36
331300,Cashmere East,329100,Somerfield East,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
331300,Cashmere East,329200,Somerfield West,0,6,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,21
331300,Cashmere East,329400,Sydenham North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331300,Cashmere East,329700,Sydenham South,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
331300,Cashmere East,330100,Woolston North,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331300,Cashmere East,330300,Cashmere West,0,18,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,6,0,0,24
331300,Cashmere East,330600,Beckenham,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
331300,Cashmere East,330700,Bromley North,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,15
331300,Cashmere East,330800,St Martins,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331300,Cashmere East,330900,Opawa,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
331300,Cashmere East,331200,Huntsbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331300,Cashmere East,331300,Cashmere East,249,9,9,0,0,0,0,0,0,0,270,372,6,6,0,0,0,0,0,0,0,393
331300,Cashmere East,331500,Woolston South,0,27,0,0,0,0,0,0,0,0,33,0,24,9,0,0,0,0,0,0,0,36
331300,Cashmere East,331801,Brookhaven-Ferrymead,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
331300,Cashmere East,332000,Mount Pleasant,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331300,Cashmere East,332501,Lyttelton,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
331300,Cashmere East,336001,Lincoln West,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,18
331400,Hillsborough (Christchurch City),315001,Southbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),316700,Christchurch Airport,0,18,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,18
331400,Hillsborough (Christchurch City),317501,Burnside West,0,24,6,0,0,0,0,0,0,0,30,0,12,0,0,0,0,0,0,0,0,18
331400,Hillsborough (Christchurch City),319101,Islington-Hornby Industrial,0,15,6,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,18
331400,Hillsborough (Christchurch City),320000,Northlands (Christchurch City),0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),320100,Papanui West,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331400,Hillsborough (Christchurch City),320400,Hornby Central,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,18
331400,Hillsborough (Christchurch City),321200,Ilam University,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,6,0,0,0,18
331400,Hillsborough (Christchurch City),322300,Sockburn South,0,18,9,0,0,0,0,0,0,0,30,0,21,9,0,0,0,0,0,0,0,33
331400,Hillsborough (Christchurch City),322700,Wharenui,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
331400,Hillsborough (Christchurch City),323000,Merivale,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
331400,Hillsborough (Christchurch City),323500,Middleton,0,21,12,0,0,0,0,0,0,0,39,0,15,6,0,0,0,0,0,0,0,27
331400,Hillsborough (Christchurch City),324001,Burwood North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
331400,Hillsborough (Christchurch City),324200,Riccarton Central,0,12,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,21
331400,Hillsborough (Christchurch City),324800,St Albans East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331400,Hillsborough (Christchurch City),324900,Hagley Park,0,27,0,0,0,0,6,0,0,0,33,0,21,0,0,0,0,30,0,0,0,54
331400,Hillsborough (Christchurch City),325000,Hillmorton,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
331400,Hillsborough (Christchurch City),325500,Tower Junction,0,15,6,0,0,0,0,0,0,0,24,0,21,0,0,0,0,0,0,0,0,21
331400,Hillsborough (Christchurch City),325700,Christchurch Central-West,0,30,0,0,0,0,9,0,0,0,48,0,27,0,0,9,0,33,0,0,0,69
331400,Hillsborough (Christchurch City),325800,Christchurch Central-North,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,15
331400,Hillsborough (Christchurch City),326400,Addington North,0,9,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,24
331400,Hillsborough (Christchurch City),326600,Christchurch Central,0,24,0,0,0,0,21,0,0,0,51,0,42,6,0,12,0,36,0,0,0,105
331400,Hillsborough (Christchurch City),327000,Christchurch Central-East,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
331400,Hillsborough (Christchurch City),327100,Christchurch Central-South,0,39,0,0,0,0,6,0,0,0,57,0,30,0,0,0,0,12,0,0,0,48
331400,Hillsborough (Christchurch City),327600,Spreydon North,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
331400,Hillsborough (Christchurch City),328100,Sydenham Central,0,45,9,0,0,0,12,0,0,0,72,0,27,12,0,0,0,0,0,0,0,48
331400,Hillsborough (Christchurch City),328400,Wainoni,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331400,Hillsborough (Christchurch City),328700,Sydenham West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),328800,Lancaster Park,0,12,6,0,0,0,0,0,0,0,24,0,18,0,0,0,0,6,0,0,0,27
331400,Hillsborough (Christchurch City),329200,Somerfield West,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
331400,Hillsborough (Christchurch City),329300,Linwood East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),329700,Sydenham South,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),329900,Waltham,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),330300,Cashmere West,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
331400,Hillsborough (Christchurch City),330500,Ensors,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331400,Hillsborough (Christchurch City),330700,Bromley North,0,6,0,0,0,0,0,0,0,0,12,0,12,9,0,0,0,0,0,0,0,24
331400,Hillsborough (Christchurch City),330800,St Martins,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,12
331400,Hillsborough (Christchurch City),330900,Opawa,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
331400,Hillsborough (Christchurch City),331100,Woolston East,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331400,Hillsborough (Christchurch City),331400,Hillsborough (Christchurch City),153,9,0,0,0,0,0,0,0,0,168,186,0,6,0,0,0,0,0,0,0,198
331400,Hillsborough (Christchurch City),331500,Woolston South,0,21,6,0,0,0,9,0,0,0,39,0,21,0,0,0,0,9,0,0,0,36
331400,Hillsborough (Christchurch City),331801,Brookhaven-Ferrymead,0,9,6,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,21
331400,Hillsborough (Christchurch City),332501,Lyttelton,0,9,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
331400,Hillsborough (Christchurch City),332700,Sumner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331400,Hillsborough (Christchurch City),336001,Lincoln West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
331500,Woolston South,319101,Islington-Hornby Industrial,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,15
331500,Woolston South,320400,Hornby Central,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331500,Woolston South,322300,Sockburn South,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
331500,Woolston South,324900,Hagley Park,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15
331500,Woolston South,325500,Tower Junction,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
331500,Woolston South,325700,Christchurch Central-West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
331500,Woolston South,326600,Christchurch Central,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
331500,Woolston South,327100,Christchurch Central-South,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
331500,Woolston South,328100,Sydenham Central,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331500,Woolston South,328800,Lancaster Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331500,Woolston South,330700,Bromley North,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,12
331500,Woolston South,331500,Woolston South,33,9,0,0,0,0,0,0,0,0,54,42,6,6,0,0,0,0,0,0,0,57
331500,Woolston South,331801,Brookhaven-Ferrymead,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331600,Port Hills,331600,Port Hills,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,12
331700,South New Brighton,316401,McLeans Island,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,316700,Christchurch Airport,0,24,0,0,0,0,0,0,0,0,30,0,27,0,0,0,0,0,0,0,0,30
331700,South New Brighton,317201,Styx,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,317301,Belfast East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331700,South New Brighton,317501,Burnside West,0,15,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
331700,South New Brighton,317900,Casebrook,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,318000,Bishopdale West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,319101,Islington-Hornby Industrial,0,21,12,0,0,0,0,0,0,0,33,0,24,9,0,0,0,0,0,0,0,36
331700,South New Brighton,319200,Burnside,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331700,South New Brighton,320000,Northlands (Christchurch City),0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
331700,South New Brighton,320400,Hornby Central,0,6,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,21
331700,South New Brighton,321200,Ilam University,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
331700,South New Brighton,321302,Prestons Park,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,321400,Strowan,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,322200,Rutland,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
331700,South New Brighton,322300,Sockburn South,0,24,6,0,0,0,0,0,0,0,33,0,15,9,0,0,0,0,0,0,0,30
331700,South New Brighton,323000,Merivale,0,12,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,12
331700,South New Brighton,323100,Mairehau South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331700,South New Brighton,323400,Shirley West,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,323500,Middleton,0,39,15,0,0,0,0,0,0,0,57,0,36,9,0,0,0,0,0,0,0,48
331700,South New Brighton,324001,Burwood North,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,18
331700,South New Brighton,324200,Riccarton Central,0,15,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
331700,South New Brighton,324600,Shirley East,0,12,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
331700,South New Brighton,324900,Hagley Park,0,27,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,0,0,0,0,27
331700,South New Brighton,325000,Hillmorton,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
331700,South New Brighton,325100,Parklands,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
331700,South New Brighton,325500,Tower Junction,0,21,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,24
331700,South New Brighton,325700,Christchurch Central-West,0,36,0,0,0,0,9,0,0,0,51,0,30,0,0,0,0,6,0,0,0,42
331700,South New Brighton,325800,Christchurch Central-North,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,15
331700,South New Brighton,326100,Addington West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
331700,South New Brighton,326200,Otakaro-Avon River Corridor,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,326400,Addington North,0,15,0,0,0,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,0,15
331700,South New Brighton,326600,Christchurch Central,0,42,0,0,0,0,0,0,0,0,54,0,63,9,0,6,0,12,0,0,0,96
331700,South New Brighton,327000,Christchurch Central-East,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
331700,South New Brighton,327100,Christchurch Central-South,0,45,9,0,0,0,6,0,0,0,66,0,36,9,0,0,0,0,0,0,0,60
331700,South New Brighton,327200,North Beach,0,6,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,15
331700,South New Brighton,328100,Sydenham Central,0,33,15,0,0,0,0,0,0,0,51,0,39,15,0,0,0,0,0,0,0,57
331700,South New Brighton,328400,Wainoni,0,18,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,0,24
331700,South New Brighton,328700,Sydenham West,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,328800,Lancaster Park,0,27,9,0,0,0,0,0,0,0,36,0,24,12,0,0,0,0,0,0,0,42
331700,South New Brighton,329100,Somerfield East,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,329300,Linwood East,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12
331700,South New Brighton,330100,Woolston North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331700,South New Brighton,330200,New Brighton,0,27,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,42
331700,South New Brighton,330300,Cashmere West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331700,South New Brighton,330700,Bromley North,0,27,12,0,0,0,0,0,0,0,45,0,18,15,0,0,0,0,0,0,0,39
331700,South New Brighton,330800,St Martins,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331700,South New Brighton,330900,Opawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
331700,South New Brighton,331500,Woolston South,0,42,12,0,0,0,0,0,0,0,54,0,27,9,0,0,0,0,0,0,0,42
331700,South New Brighton,331700,South New Brighton,174,24,12,0,0,0,0,9,0,0,219,249,18,12,0,0,0,0,6,0,0,288
331700,South New Brighton,331801,Brookhaven-Ferrymead,0,18,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,27
331700,South New Brighton,332501,Lyttelton,0,12,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,21
331700,South New Brighton,332700,Sumner,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
331801,Brookhaven-Ferrymead,316700,Christchurch Airport,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,12
331801,Brookhaven-Ferrymead,317501,Burnside West,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,319101,Islington-Hornby Industrial,0,9,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,21
331801,Brookhaven-Ferrymead,320400,Hornby Central,0,9,0,0,0,0,0,0,0,0,15,0,6,6,0,0,0,0,0,0,0,15
331801,Brookhaven-Ferrymead,322200,Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331801,Brookhaven-Ferrymead,322300,Sockburn South,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,323500,Middleton,0,6,6,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,324200,Riccarton Central,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
331801,Brookhaven-Ferrymead,324900,Hagley Park,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,325500,Tower Junction,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,325700,Christchurch Central-West,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,325800,Christchurch Central-North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331801,Brookhaven-Ferrymead,326600,Christchurch Central,0,6,0,0,0,0,9,0,0,0,24,0,27,0,0,9,0,6,0,0,0,45
331801,Brookhaven-Ferrymead,327100,Christchurch Central-South,0,21,0,0,0,0,0,0,0,0,30,0,12,0,0,0,0,0,0,0,0,21
331801,Brookhaven-Ferrymead,328100,Sydenham Central,0,18,6,0,0,0,0,0,0,0,30,0,12,0,0,0,0,0,0,0,0,21
331801,Brookhaven-Ferrymead,328400,Wainoni,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
331801,Brookhaven-Ferrymead,328800,Lancaster Park,0,12,6,0,0,0,0,0,0,0,18,0,12,6,0,0,0,0,0,0,0,18
331801,Brookhaven-Ferrymead,330300,Cashmere West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331801,Brookhaven-Ferrymead,330700,Bromley North,0,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,331100,Woolston East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
331801,Brookhaven-Ferrymead,331500,Woolston South,0,24,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,0,0,0,0,24
331801,Brookhaven-Ferrymead,331801,Brookhaven-Ferrymead,63,15,0,0,0,0,0,0,0,0,87,78,24,6,0,0,0,0,9,0,0,120
331801,Brookhaven-Ferrymead,332501,Lyttelton,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,15
331900,Heathcote Valley,316500,Paparua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331900,Heathcote Valley,316700,Christchurch Airport,0,12,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,15
331900,Heathcote Valley,317501,Burnside West,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,319101,Islington-Hornby Industrial,0,9,9,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,18
331900,Heathcote Valley,320000,Northlands (Christchurch City),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331900,Heathcote Valley,320400,Hornby Central,0,9,9,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,321200,Ilam University,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,322300,Sockburn South,0,12,6,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,12
331900,Heathcote Valley,323000,Merivale,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,323500,Middleton,0,21,9,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,21
331900,Heathcote Valley,324001,Burwood North,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,324200,Riccarton Central,0,12,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,15
331900,Heathcote Valley,324800,St Albans East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331900,Heathcote Valley,324900,Hagley Park,0,15,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,6,0,0,0,33
331900,Heathcote Valley,325000,Hillmorton,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331900,Heathcote Valley,325500,Tower Junction,0,12,6,0,0,0,0,0,0,0,21,0,12,6,0,0,0,0,0,0,0,21
331900,Heathcote Valley,325700,Christchurch Central-West,0,36,0,0,6,0,6,0,0,0,54,0,33,0,0,0,0,9,0,0,0,51
331900,Heathcote Valley,325800,Christchurch Central-North,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,326400,Addington North,0,18,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,18
331900,Heathcote Valley,326600,Christchurch Central,0,21,0,0,6,0,6,0,0,0,42,0,39,0,0,15,0,6,0,0,0,69
331900,Heathcote Valley,327000,Christchurch Central-East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,327100,Christchurch Central-South,0,33,0,0,0,0,0,0,0,0,48,0,30,0,0,0,0,0,0,0,0,39
331900,Heathcote Valley,327200,North Beach,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
331900,Heathcote Valley,328100,Sydenham Central,0,27,9,0,0,0,0,0,0,0,39,0,30,21,0,0,0,0,0,0,0,54
331900,Heathcote Valley,328400,Wainoni,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
331900,Heathcote Valley,328800,Lancaster Park,0,6,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,18
331900,Heathcote Valley,329300,Linwood East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,330100,Woolston North,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,330700,Bromley North,0,15,9,0,0,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,0,24
331900,Heathcote Valley,330800,St Martins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
331900,Heathcote Valley,330900,Opawa,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,331100,Woolston East,0,18,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,9
331900,Heathcote Valley,331500,Woolston South,0,36,0,0,0,0,0,0,0,0,48,0,36,12,0,0,0,0,0,0,0,51
331900,Heathcote Valley,331801,Brookhaven-Ferrymead,0,27,0,0,0,0,0,0,0,0,39,0,30,0,0,0,0,0,0,0,0,39
331900,Heathcote Valley,331900,Heathcote Valley,150,18,12,0,0,0,0,0,0,0,186,204,18,12,0,0,0,0,0,0,0,243
331900,Heathcote Valley,332501,Lyttelton,0,24,0,0,0,0,0,0,0,0,33,0,27,0,0,0,0,0,0,0,0,33
331900,Heathcote Valley,332700,Sumner,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
332000,Mount Pleasant,316700,Christchurch Airport,0,21,6,0,0,0,0,0,0,0,27,0,30,9,0,0,0,0,0,0,0,42
