,SA22023_V1_00_usual_residence_address,SA2_2023_V1_00_Origin_NAME,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA2_2023_V1_00_Destination_NAME,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,study_2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,study_2023_Total_stated
160,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,102300,Ōkaihau,Okaihau,0,0,0,0,0,42,0,0,0,0,48,0,0,6,0,0,27,0,0,0,0,33
161,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,102600,Puketotara,Puketotara,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,9
162,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,103000,Kerikeri Central,Kerikeri Central,0,0,18,0,0,21,0,0,0,0,39,0,0,27,0,0,0,0,0,0,0,33
163,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,15,0,27,0,0,6,0,0,0,0,54,33,0,21,0,6,0,0,0,0,0,66
164,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,103501,Kaikohe,Kaikohe,0,0,15,0,0,0,0,0,0,0,27,0,0,6,0,0,12,0,0,0,0,24
165,103301,Puketona-Waitangi,Puketona-Waitangi,102600,Puketotara,Puketotara,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
166,103301,Puketona-Waitangi,Puketona-Waitangi,102801,Riverview,Riverview,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
167,103301,Puketona-Waitangi,Puketona-Waitangi,103000,Kerikeri Central,Kerikeri Central,0,0,24,0,0,51,0,0,0,0,81,0,6,36,0,0,36,0,0,0,0,81
168,103301,Puketona-Waitangi,Puketona-Waitangi,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
169,103301,Puketona-Waitangi,Puketona-Waitangi,103301,Puketona-Waitangi,Puketona-Waitangi,18,0,21,0,0,0,0,0,0,0,42,42,0,30,0,0,9,0,0,0,0,84
170,103301,Puketona-Waitangi,Puketona-Waitangi,103501,Kaikohe,Kaikohe,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
171,103301,Puketona-Waitangi,Puketona-Waitangi,103700,Haruru,Haruru,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
172,103301,Puketona-Waitangi,Puketona-Waitangi,103900,Paihia,Paihia,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,15
173,103401,Ngapuhi,Ngapuhi,102300,Ōkaihau,Okaihau,0,0,9,0,0,30,0,0,0,0,36,0,0,9,0,0,21,0,0,0,0,33
174,103401,Ngapuhi,Ngapuhi,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,0,0,12,0,0,9,0,0,0,0,21,0,0,12,0,0,0,0,0,0,0,18
175,103401,Ngapuhi,Ngapuhi,103401,Ngapuhi,Ngapuhi,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,36
176,103401,Ngapuhi,Ngapuhi,103501,Kaikohe,Kaikohe,0,9,51,0,0,30,0,0,0,0,96,0,9,51,0,0,27,0,0,0,0,90
177,103401,Ngapuhi,Ngapuhi,104000,Mataraua Forest,Mataraua Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
178,103401,Ngapuhi,Ngapuhi,107401,Tarewa,Tarewa,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
179,103501,Kaikohe,Kaikohe,100700,Kaitāia East,Kaitaia East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
180,103501,Kaikohe,Kaikohe,102300,Ōkaihau,Okaihau,0,0,30,0,0,45,0,0,0,0,81,0,0,12,0,0,48,0,0,0,0,63
181,103501,Kaikohe,Kaikohe,103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,6,0,0,0,0,9,0,0,6,0,0,6,0,0,0,0,15
182,103501,Kaikohe,Kaikohe,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,0,0,9,0,0,0,0,0,0,0,18,0,0,27,0,0,12,0,0,0,0,39
183,103501,Kaikohe,Kaikohe,103301,Puketona-Waitangi,Puketona-Waitangi,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
184,103501,Kaikohe,Kaikohe,103401,Ngapuhi,Ngapuhi,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
185,103501,Kaikohe,Kaikohe,103501,Kaikohe,Kaikohe,75,27,183,0,204,0,0,0,0,6,504,114,15,213,0,159,0,0,0,0,0,510
186,103501,Kaikohe,Kaikohe,104000,Mataraua Forest,Mataraua Forest,0,0,0,0,0,12,0,0,0,0,15,0,0,18,0,0,12,0,0,0,0,33
187,103501,Kaikohe,Kaikohe,107100,Whangārei Central,Whangarei Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
188,103501,Kaikohe,Kaikohe,107401,Tarewa,Tarewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
189,103501,Kaikohe,Kaikohe,133200,Queen Street,Queen Street,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
190,103501,Kaikohe,Kaikohe,160800,Manurewa East,Manurewa East,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
191,103600,Pakaraka,Pakaraka,102300,Ōkaihau,Okaihau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
192,103600,Pakaraka,Pakaraka,102600,Puketotara,Puketotara,0,0,6,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,9
193,103600,Pakaraka,Pakaraka,103000,Kerikeri Central,Kerikeri Central,0,0,6,0,0,9,0,0,0,0,18,0,0,21,0,0,0,0,0,0,0,30
194,103600,Pakaraka,Pakaraka,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,0,0,15,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,6
195,103600,Pakaraka,Pakaraka,103301,Puketona-Waitangi,Puketona-Waitangi,0,0,15,0,0,0,0,0,0,0,18,0,0,39,0,0,0,0,0,0,0,39
196,103600,Pakaraka,Pakaraka,103600,Pakaraka,Pakaraka,18,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,24
197,103600,Pakaraka,Pakaraka,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
198,103600,Pakaraka,Pakaraka,104600,Kawakawa,Kawakawa,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
199,103700,Haruru,Haruru,103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,21,0,0,0,0,27,0,0,15,0,0,24,0,0,0,0,45
200,103700,Haruru,Haruru,103301,Puketona-Waitangi,Puketona-Waitangi,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
201,103700,Haruru,Haruru,103700,Haruru,Haruru,21,0,0,0,0,0,0,0,0,0,24,18,0,12,0,0,0,0,0,0,0,33
202,103700,Haruru,Haruru,103900,Paihia,Paihia,0,0,24,0,0,24,0,0,0,0,45,0,0,12,0,0,27,0,0,0,0,39
203,103700,Haruru,Haruru,104301,Ōpua (Far North District),Opua (Far North District),0,0,12,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,12
204,103800,Russell,Russell,103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
205,103800,Russell,Russell,103800,Russell,Russell,12,0,12,0,18,0,0,0,0,0,45,21,0,18,0,6,0,0,0,0,0,42
206,103900,Paihia,Paihia,102600,Puketotara,Puketotara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
207,103900,Paihia,Paihia,103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,21,0,0,0,0,24,0,0,6,0,0,15,0,0,0,0,24
208,103900,Paihia,Paihia,103700,Haruru,Haruru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
209,103900,Paihia,Paihia,103900,Paihia,Paihia,18,0,15,0,15,18,0,0,0,0,66,30,0,9,0,15,9,0,0,0,0,72
210,103900,Paihia,Paihia,104301,Ōpua (Far North District),Opua (Far North District),0,0,12,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,9
211,103900,Paihia,Paihia,104600,Kawakawa,Kawakawa,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,21
212,103900,Paihia,Paihia,348100,Queenstown Central,Queenstown Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
213,104000,Mataraua Forest,Mataraua Forest,102300,Ōkaihau,Okaihau,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
214,104000,Mataraua Forest,Mataraua Forest,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
215,104000,Mataraua Forest,Mataraua Forest,103501,Kaikohe,Kaikohe,0,0,0,0,0,12,0,0,0,0,18,0,0,12,0,0,15,0,0,0,0,30
216,104000,Mataraua Forest,Mataraua Forest,104000,Mataraua Forest,Mataraua Forest,9,0,0,0,0,18,0,0,0,0,27,9,0,9,0,0,12,0,0,0,0,30
217,104101,Matawaia-Taumarere,Matawaia-Taumarere,103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
218,104101,Matawaia-Taumarere,Matawaia-Taumarere,103501,Kaikohe,Kaikohe,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
219,104101,Matawaia-Taumarere,Matawaia-Taumarere,104101,Matawaia-Taumarere,Matawaia-Taumarere,12,0,0,0,0,0,0,0,0,0,12,39,0,0,0,0,0,0,0,0,0,42
220,104101,Matawaia-Taumarere,Matawaia-Taumarere,104301,Ōpua (Far North District),Opua (Far North District),0,0,12,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,0,18
221,106301,Pukenui,Pukenui,107401,Tarewa,Tarewa,0,15,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
222,104101,Matawaia-Taumarere,Matawaia-Taumarere,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,0,0,0,0,0,12,0,0,0,0,15,0,0,9,0,0,6,0,0,0,0,15
223,104101,Matawaia-Taumarere,Matawaia-Taumarere,104501,Moerewa,Moerewa,0,0,9,0,0,9,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,21
224,104101,Matawaia-Taumarere,Matawaia-Taumarere,104600,Kawakawa,Kawakawa,0,0,27,0,0,33,0,0,0,0,69,0,0,27,0,0,45,0,0,0,0,81
225,104101,Matawaia-Taumarere,Matawaia-Taumarere,104700,Maromaku,Maromaku,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,12
226,104101,Matawaia-Taumarere,Matawaia-Taumarere,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
227,104200,Russell Peninsula,Russell Peninsula,102600,Puketotara,Puketotara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
228,104200,Russell Peninsula,Russell Peninsula,103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
229,104200,Russell Peninsula,Russell Peninsula,103800,Russell,Russell,0,0,12,0,0,9,0,0,0,0,21,0,0,6,0,0,6,0,0,0,0,12
230,104200,Russell Peninsula,Russell Peninsula,104200,Russell Peninsula,Russell Peninsula,6,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,12
231,104301,Ōpua (Far North District),Opua (Far North District),102600,Puketotara,Puketotara,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
232,104301,Ōpua (Far North District),Opua (Far North District),103000,Kerikeri Central,Kerikeri Central,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,15
233,104301,Ōpua (Far North District),Opua (Far North District),103900,Paihia,Paihia,0,0,6,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,9
234,104301,Ōpua (Far North District),Opua (Far North District),104301,Ōpua (Far North District),Opua (Far North District),18,0,24,0,0,0,0,0,0,0,42,30,0,15,0,6,0,0,0,0,0,57
235,104301,Ōpua (Far North District),Opua (Far North District),104600,Kawakawa,Kawakawa,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
236,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,103800,Russell,Russell,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
237,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104101,Matawaia-Taumarere,Matawaia-Taumarere,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
238,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,9,0,0,0,0,9,0,0,0,0,30,15,0,0,0,0,12,0,0,0,0,36
239,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104600,Kawakawa,Kawakawa,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,18
240,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,104900,Whangaruru,Whangaruru,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
241,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,107100,Whangārei Central,Whangarei Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
242,104501,Moerewa,Moerewa,103501,Kaikohe,Kaikohe,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,12
243,104501,Moerewa,Moerewa,103600,Pakaraka,Pakaraka,0,0,6,0,0,15,0,0,0,0,24,0,0,0,0,0,12,0,0,0,0,12
244,104501,Moerewa,Moerewa,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,0,0,6,0,0,0,0,0,0,0,12,0,0,6,0,0,18,0,0,0,0,24
245,104501,Moerewa,Moerewa,104501,Moerewa,Moerewa,27,0,33,0,36,9,0,0,0,0,105,33,0,27,0,30,9,0,0,0,0,105
246,104501,Moerewa,Moerewa,104600,Kawakawa,Kawakawa,0,0,33,0,0,42,0,0,0,0,78,0,0,36,0,0,69,0,0,0,0,108
247,104501,Moerewa,Moerewa,104700,Maromaku,Maromaku,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
248,104501,Moerewa,Moerewa,107501,Morningside (Whangarei District),Morningside (Whangarei District),0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
249,104600,Kawakawa,Kawakawa,103501,Kaikohe,Kaikohe,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
250,104600,Kawakawa,Kawakawa,104301,Ōpua (Far North District),Opua (Far North District),0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,6
251,104600,Kawakawa,Kawakawa,104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,0,0,9,0,0,15,0,0,0,0,24,0,0,6,0,0,18,0,0,0,0,27
252,104600,Kawakawa,Kawakawa,104501,Moerewa,Moerewa,0,0,12,0,0,9,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,18
253,104600,Kawakawa,Kawakawa,104600,Kawakawa,Kawakawa,24,0,42,0,60,6,0,0,0,0,138,33,0,51,0,63,6,0,0,0,0,153
254,104600,Kawakawa,Kawakawa,107100,Whangārei Central,Whangarei Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
255,104700,Maromaku,Maromaku,104501,Moerewa,Moerewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
256,104700,Maromaku,Maromaku,104600,Kawakawa,Kawakawa,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,18
257,104700,Maromaku,Maromaku,104700,Maromaku,Maromaku,18,0,15,0,0,18,0,0,0,0,57,30,0,12,0,0,9,0,0,0,0,60
258,104700,Maromaku,Maromaku,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,0,0,6,0,0,27,0,0,0,0,33,0,0,9,0,0,18,0,0,0,0,30
259,104700,Maromaku,Maromaku,106000,Kamo Central,Kamo Central,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,12
260,104700,Maromaku,Maromaku,107100,Whangārei Central,Whangarei Central,0,0,0,0,0,6,0,0,0,0,12,0,0,6,0,0,9,0,0,0,0,18
261,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,42,0,12,0,6,57,0,0,0,0,114,24,0,12,0,6,66,0,0,0,0,114
262,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105101,Matarau,Matarau,0,0,21,0,0,9,0,0,0,0,27,0,0,15,0,0,6,0,0,0,0,21
263,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105200,Hikurangi,Hikurangi,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
264,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105400,Maungatāpere,Maungatapere,0,0,30,0,0,0,0,0,0,0,33,0,0,42,0,0,0,0,0,0,0,45
265,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,105500,Kamo West,Kamo West,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
266,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,106000,Kamo Central,Kamo Central,0,0,9,0,0,15,0,0,0,0,24,0,0,9,0,0,15,0,0,0,0,24
267,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,106901,Maunu,Maunu,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
268,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,107100,Whangārei Central,Whangarei Central,0,6,18,0,0,12,0,0,0,0,39,0,0,27,0,0,6,0,0,0,0,36
269,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,107401,Tarewa,Tarewa,0,15,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,6
270,104900,Whangaruru,Whangaruru,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,0,0,9,0,0,21,0,0,0,0,30,0,0,9,0,0,27,0,0,0,0,33
271,104900,Whangaruru,Whangaruru,104900,Whangaruru,Whangaruru,51,0,6,0,9,45,0,0,0,0,111,57,0,0,0,6,12,0,0,0,0,87
272,104900,Whangaruru,Whangaruru,105101,Matarau,Matarau,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
273,104900,Whangaruru,Whangaruru,105200,Hikurangi,Hikurangi,0,0,15,0,0,12,0,0,0,0,30,0,0,33,0,0,21,0,0,0,0,54
274,104900,Whangaruru,Whangaruru,105300,Kauri,Kauri,0,0,18,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,18
275,104900,Whangaruru,Whangaruru,105500,Kamo West,Kamo West,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,0,18
276,104900,Whangaruru,Whangaruru,105700,Kiripaka,Kiripaka,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,12
277,104900,Whangaruru,Whangaruru,106000,Kamo Central,Kamo Central,0,0,12,0,0,48,0,0,0,0,63,0,0,0,0,0,30,0,0,0,0,36
278,104900,Whangaruru,Whangaruru,106800,Mairtown,Mairtown,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
279,104900,Whangaruru,Whangaruru,106901,Maunu,Maunu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
280,104900,Whangaruru,Whangaruru,107100,Whangārei Central,Whangarei Central,0,0,21,0,0,24,0,0,0,0,51,0,12,24,0,0,15,0,0,0,0,54
281,104900,Whangaruru,Whangaruru,107401,Tarewa,Tarewa,0,12,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,18
282,104900,Whangaruru,Whangaruru,107501,Morningside (Whangarei District),Morningside (Whangarei District),0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,12
283,105101,Matarau,Matarau,102600,Puketotara,Puketotara,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
284,105101,Matarau,Matarau,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
285,105101,Matarau,Matarau,105101,Matarau,Matarau,54,0,96,0,6,51,0,0,0,0,207,63,0,126,0,0,36,0,0,0,0,231
286,105101,Matarau,Matarau,105400,Maungatāpere,Maungatapere,0,0,9,0,0,12,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,15
287,105101,Matarau,Matarau,105500,Kamo West,Kamo West,0,0,60,0,0,0,0,0,0,0,66,0,0,60,0,0,0,0,0,0,0,69
288,105101,Matarau,Matarau,105700,Kiripaka,Kiripaka,0,0,6,0,0,6,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,9
289,105101,Matarau,Matarau,105901,Granfield Reserve,Granfield Reserve,0,0,27,0,0,0,0,0,0,0,27,0,0,18,0,0,0,0,0,0,0,21
290,105101,Matarau,Matarau,106000,Kamo Central,Kamo Central,0,0,48,0,0,24,0,0,0,0,78,0,0,57,0,0,12,0,0,0,0,75
291,105101,Matarau,Matarau,106600,Kensington (Whangarei District),Kensington (Whangarei District),0,0,18,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,12
292,105101,Matarau,Matarau,106901,Maunu,Maunu,0,0,0,0,0,9,0,0,0,0,12,0,0,9,0,0,9,0,0,0,0,18
293,105101,Matarau,Matarau,107100,Whangārei Central,Whangarei Central,0,15,48,0,0,27,0,0,0,0,90,0,12,84,0,0,27,0,0,0,0,126
294,105101,Matarau,Matarau,107401,Tarewa,Tarewa,0,21,0,0,0,0,0,0,0,0,27,0,18,0,0,0,0,0,0,0,0,21
295,105101,Matarau,Matarau,134800,Auckland-University,Auckland-University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
296,105101,Matarau,Matarau,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
297,105200,Hikurangi,Hikurangi,104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
298,105200,Hikurangi,Hikurangi,105101,Matarau,Matarau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
299,105200,Hikurangi,Hikurangi,105200,Hikurangi,Hikurangi,18,0,51,12,51,0,0,0,0,0,132,30,0,39,9,33,0,0,0,0,0,108
300,105200,Hikurangi,Hikurangi,105300,Kauri,Kauri,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
301,105200,Hikurangi,Hikurangi,105500,Kamo West,Kamo West,0,0,6,0,0,9,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,12
302,105200,Hikurangi,Hikurangi,105901,Granfield Reserve,Granfield Reserve,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
303,105200,Hikurangi,Hikurangi,106000,Kamo Central,Kamo Central,0,0,12,0,0,30,0,0,0,0,45,0,0,12,0,0,36,0,0,0,0,51
304,105200,Hikurangi,Hikurangi,106201,Tikipunga North,Tikipunga North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,15
305,105200,Hikurangi,Hikurangi,106800,Mairtown,Mairtown,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
306,105200,Hikurangi,Hikurangi,106901,Maunu,Maunu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
307,105200,Hikurangi,Hikurangi,107100,Whangārei Central,Whangarei Central,0,0,24,0,0,0,0,0,0,0,30,0,9,24,0,0,12,0,0,0,0,42
308,105200,Hikurangi,Hikurangi,107401,Tarewa,Tarewa,0,15,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,12
309,105200,Hikurangi,Hikurangi,107501,Morningside (Whangarei District),Morningside (Whangarei District),0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
310,105300,Kauri,Kauri,105101,Matarau,Matarau,0,0,15,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,6
311,105300,Kauri,Kauri,105200,Hikurangi,Hikurangi,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
312,105300,Kauri,Kauri,105300,Kauri,Kauri,12,0,63,0,6,0,0,0,0,0,84,42,0,72,0,0,0,0,0,0,0,117
313,105300,Kauri,Kauri,105500,Kamo West,Kamo West,0,0,18,0,0,0,0,0,0,0,18,0,0,24,0,0,0,0,0,0,0,24
314,105300,Kauri,Kauri,105700,Kiripaka,Kiripaka,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
315,105300,Kauri,Kauri,105901,Granfield Reserve,Granfield Reserve,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
316,105300,Kauri,Kauri,106000,Kamo Central,Kamo Central,0,0,33,0,0,33,0,0,0,0,69,0,0,33,0,0,27,0,0,0,0,60
317,105300,Kauri,Kauri,106201,Tikipunga North,Tikipunga North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
318,105300,Kauri,Kauri,106600,Kensington (Whangarei District),Kensington (Whangarei District),0,0,9,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,15
319,105300,Kauri,Kauri,106901,Maunu,Maunu,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
320,105300,Kauri,Kauri,107100,Whangārei Central,Whangarei Central,0,9,36,0,0,9,0,0,0,0,54,0,12,60,0,0,0,0,0,0,0,72
321,105300,Kauri,Kauri,107401,Tarewa,Tarewa,0,6,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,15
