SA2_code_usual_residence_address,SA2_name_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_workplace_address,SA2_name_workplace_address,SA2_workplace_easting,SA2_workplace_northing,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
145600,Te Papapa,1760022.116,5912646.023,131800,Freemans Bay,1756053.034,5920093.299,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
162800,Papakura West,1771976.19,5897106.211,161700,Takanini Industrial,1770354.606,5899685.183,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
117200,Torbay,1756417.605,5937519.201,144200,Ellerslie West,1760921.739,5914811.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
138400,Mount Eden West,1756270.051,5916580.09,134800,Auckland-University,1757717.235,5920148.171,-999,9,-999,-999,12,-999,-999,-999,-999,-999,21
303100,Wilkes Park,1615617.525,5422645.629,304100,Tahunanui,1620191.219,5429633.157,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
160100,Manurewa Central,1768257.696,5901112.669,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,51
178500,Fairview Downs,1802879.644,5818173.941,180600,Hillcrest West (Hamilton City),1803675.246,5814357.437,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
158200,Mission Heights South,1772005.127,5907261.481,132700,Hobson Ridge North,1757164.846,5920642.219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
160800,Manurewa East,1769549.377,5900562.636,146800,Mangere Bridge,1759262.03,5909893.302,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
153800,Somerville,1772281,5913105.057,146700,Panmure West,1764361.715,5914670.094,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
213300,Bluff Hill,1936784.483,5622541.755,214800,Onekawa East,1934950.266,5619450.95,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
228800,Newbury,1819157.432,5531977.463,230200,Roslyn (Palmerston North City),1823318,5531689.946,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
161000,Randwick Park East,1770605.437,5901204.686,161700,Takanini Industrial,1770354.606,5899685.183,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
128800,Hauraki,1758525.077,5925771.977,138700,Epsom North,1757811.403,5917313.252,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
137000,Sandringham Central,1754503.643,5916127.302,137700,Mount Eden North East,1757367.574,5918190.189,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
323800,St Albans North,1570681.891,5182480.459,319100,Islington-Hornby Industrial,1560282.418,5177698.809,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21
146800,Mangere Bridge,1759262.03,5909893.302,131300,Wynyard-Viaduct,1756737.319,5921067.576,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
242000,Trentham North,1771700.929,5444481.147,244300,Hutt Central North,1759849.11,5436319.804,-999,39,-999,-999,12,-999,-999,-999,-999,-999,57
313700,Ashley-Sefton,1571876.747,5211864.484,317300,Belfast East,1570680.635,5189324.369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
179300,Claudelands,1801485.433,5816162.798,179400,Hamilton Central,1800941.222,5815100.414,-999,90,12,6,-999,-999,6,81,-999,-999,201
124000,Glenfield Central,1754000.068,5927610.45,132400,Victoria Park ,1756610.913,5920485.17,-999,9,-999,-999,9,-999,-999,-999,-999,-999,24
149400,Favona East,1761225.399,5908489.11,147900,Auckland Airport,1757873.858,5904865.704,-999,144,-999,9,-999,-999,-999,-999,-999,-999,162
180000,Hamilton East Cook,1802820.438,5814835.58,179100,Enderley South,1802271.547,5817213.13,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
322400,Deans Bush,1567228.723,5180832.002,326400,Addington North,1569113.391,5179011.619,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
170100,Onewhero,1766082.724,5863077.863,155500,Manukau Central,1766365.534,5904449.364,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
307500,Springlands,1678131.389,5404843.94,308000,Riversdale-Islington,1680707.994,5404566.737,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
188000,Mapara,1859055.092,5717362.014,188300,Acacia Bay,1862592.472,5712047.59,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
163300,Papakura North East,1774813.446,5897614.359,164300,Drury,1772088.761,5891605.853,-999,15,6,-999,-999,-999,-999,-999,-999,-999,21
115300,Muriwai Valley-Bethells Beach,1731136.302,5924116.446,128700,Rosebank Peninsula,1749344.815,5917033.048,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
360200,Gore Main,1286029.256,4886338.868,359600,Waikaka,1288574.018,4901865.706,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
197000,Palm Beach North,1887693.998,5823252.089,194800,Tauranga South,1878289.865,5821843.098,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45
318600,Redwood North,1569643.345,5187011.277,322300,Sockburn South,1564738.003,5178577.903,-999,27,15,-999,-999,-999,-999,-999,-999,-999,42
325100,Parklands,1576391.276,5185772.584,329300,Linwood East,1574374.706,5180322.485,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
351600,Roslyn (Dunedin City),1405318.358,4917656.902,353200,Campus South,1406901.411,4917615.407,-999,90,-999,9,-999,-999,9,57,-999,-999,168
156500,Puhinui North,1765748.972,5905332.211,136400,Parnell West,1758501.104,5919538.513,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
323100,Mairehau South,1571332.863,5183365.903,316700,Christchurch Airport,1563110.913,5185532.707,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,66
120600,Massey Central,1743203.243,5921773.202,132700,Hobson Ridge North,1757164.846,5920642.219,-999,12,-999,-999,9,-999,-999,-999,-999,-999,21
131200,Ponsonby East,1755267.959,5920198.854,134400,Kingsland,1755609.252,5918092.572,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
235100,Kawiu North,1794608.814,5501578.918,230600,Palmerston North Central,1821651.415,5529527.817,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
144000,Glendowie North,1767039.014,5919529.297,141500,Epsom East,1758446.314,5915266.925,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
138000,Green Bay South,1749378.821,5911192.247,132400,Victoria Park ,1756610.913,5920485.17,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
131100,Waterview,1751447.07,5917149.031,125100,Henderson Lincoln East,1745672.999,5919866.665,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
122200,Campbells Bay,1756784.371,5931472.4,137700,Mount Eden North East,1757367.574,5918190.189,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
131800,Freemans Bay,1756053.034,5920093.299,133500,Grey Lynn East,1756182.21,5919023.466,-999,15,-999,-999,6,-999,-999,39,-999,-999,72
194000,Judea,1877160.803,5823354.99,194500,Tauriko,1872369.519,5816750.045,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
243300,Korokoro,1756576.672,5435623.864,244300,Hutt Central North,1759849.11,5436319.804,-999,45,9,-999,-999,-999,-999,-999,-999,-999,60
138200,Sandringham East,1754885.82,5915570.179,130300,Westmere South-Western Springs,1753542.998,5919226.473,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
167800,Thames South,1827268.309,5885518.705,167200,Thames Coast,1826343.317,5901575.298,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
178100,Dinsdale South,1797155.468,5814191.658,179500,Hamilton Lake,1800166.251,5814171.82,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
256300,Lansdowne East,1825703.664,5464287.539,256800,Mount Holdsworth,1806430.676,5467552.646,-999,12,6,-999,-999,-999,-999,-999,-999,-999,18
244500,Stokes Valley Central,1765878.281,5440606.726,245000,Petone Esplanade,1758172.535,5434028.978,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
305800,Suffolk,1618489.942,5425156.244,304000,Nelson Airport,1619235.806,5428394.743,-999,75,30,-999,-999,-999,-999,-999,-999,-999,108
310200,Blaketown,1451776.615,5298972.748,310800,Greymouth Rural,1459330.799,5287005.424,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
332000,Mount Pleasant,1577298.984,5176475.038,331800,Brookhaven-Ferrymead,1575787.196,5176939.858,-999,57,12,-999,-999,-999,-999,-999,-999,-999,87
140300,Mount St John,1758660.28,5916697.062,133600,Morningside (Auckland),1754366.581,5917801.772,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
143900,Remuera Waiatarua,1762856.056,5916563.809,145300,Mount Wellington North West,1762999.254,5915337.004,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
320100,Papanui West,1567671.585,5183935.004,324800,St Albans East,1570709.525,5181690.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
330300,Cashmere West,1569538.408,5175372.428,323900,St Albans West,1569988.713,5181891.838,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
116000,Army Bay,1763069.375,5947386.488,117300,Albany Central,1752234.194,5933923.727,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21
132900,Fruitvale,1748293.778,5913323.105,125100,Henderson Lincoln East,1745672.999,5919866.665,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
246400,Naenae South,1763524.114,5436155.804,245700,Gracefield,1760116.522,5432820.526,-999,39,9,6,-999,-999,-999,-999,-999,-999,60
215300,Maraenui,1935608.335,5618704.253,210500,Hastings Central,1930095.949,5605165.325,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
335700,Prebbleton,1560263.018,5174805.822,316500,Paparua,1556546.647,5180480.993,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
336000,Lincoln West,1557892.182,5167594.099,335100,Rolleston Central,1549612.476,5172308.269,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
155600,Papatoetoe East,1766768.477,5906551.69,155900,Papatoetoe South West,1764352.567,5904703.403,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
144000,Glendowie North,1767039.014,5919529.297,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,33,18,-999,-999,-999,-999,-999,-999,-999,51
121400,Bayview West,1752120.892,5928630.174,117300,Albany Central,1752234.194,5933923.727,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33
256900,Carterton North,1812458.299,5456009.692,250700,Pipitea-Kaiwharawhara,1749724.229,5429034.838,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9
319800,Riccarton Racecourse,1563060.541,5180334.018,322300,Sockburn South,1564738.003,5178577.903,-999,21,6,-999,-999,-999,-999,-999,-999,-999,33
239100,Titahi Bay North,1754845.865,5448652.484,255000,Rongotai,1751437.442,5422945.519,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
140800,Epsom Central-South,1757517.938,5915121.164,156000,Botany Junction,1768833.606,5907925.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
121100,Swanson Rural,1740009.793,5917165.816,133300,Quay Street-Customs Street,1758388.036,5920736.217,-999,12,-999,-999,-999,9,-999,-999,-999,-999,24
338300,Ashburton East,1500261.125,5138157.986,338000,Ashburton Central,1498443.916,5138176.182,-999,114,21,9,-999,-999,9,33,-999,-999,189
326500,Dallington,1573456.461,5182355.94,323000,Merivale,1569215.771,5181772.132,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
332500,Lyttelton,1576313.47,5171730.42,328800,Lancaster Park,1572003.075,5179003.762,-999,15,6,-999,-999,-999,-999,-999,-999,-999,27
318300,Burnside Park,1564657.062,5183377.879,324200,Riccarton Central,1567603.839,5180184.749,-999,33,-999,-999,6,-999,-999,-999,-999,-999,48
239400,Pauatahanui,1763493.22,5448887.005,249700,Newlands South,1752628.916,5433606.056,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
325900,Richmond North (Christchurch City),1572407.77,5182161.502,324600,Shirley East,1573098.589,5183779.698,-999,9,-999,-999,-999,-999,-999,9,-999,-999,21
102200,Lake Manuwai-Kapiro,1678789.755,6106356.023,102800,Riverview,1687602.224,6103459.297,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33
135000,Avondale South (Auckland),1751230.239,5914502.064,143400,Royal Oak East (Auckland),1758263.293,5913442.316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
135200,Mount Albert South,1752990.266,5916008.122,133900,New Lynn Central,1750198.247,5914063.292,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
348200,Queenstown East,1259121.945,5004278.808,347900,Arrowtown,1271693.18,5014648.397,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
165600,Cape Hill,1769596.894,5882565.501,145900,Penrose,1762344.246,5912451.073,-999,15,6,-999,-999,-999,-999,-999,-999,-999,24
147800,Half Moon Bay West,1769016.729,5916091.797,140300,Mount St John,1758660.28,5916697.062,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
155200,Redcastle,1769658.451,5909739.616,147700,Mount Wellington Industrial,1764929.541,5912349.926,-999,24,12,-999,-999,-999,-999,-999,-999,-999,39
159500,Clendon Park West,1765368.126,5899922.24,150200,Mangere Central,1760120.133,5906831.242,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
253300,Berhampore,1748449.487,5423838.853,250600,Karori East,1746324.465,5427907.007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
338100,Ashburton West,1499154.64,5138628.99,337500,Allenton South,1498178.415,5139503.412,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
361300,Avenal,1242776.741,4850922.934,361500,Windsor ,1244517.898,4851423.98,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
136800,Owairaka East,1753391.565,5915413.726,137700,Mount Eden North East,1757367.574,5918190.189,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
199500,Mangakakahi West,1882044.06,5774232.289,199300,Mangakakahi Central,1883178.266,5775023.39,-999,90,30,6,-999,-999,6,6,-999,-999,141
132500,Konini,1746393.848,5911719.443,134100,Queen Street South West,1757023.266,5919838.873,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115300,Muriwai Valley-Bethells Beach,1731136.302,5924116.446,113200,Waipatukahu,1726776.837,5928693.239,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
335100,Rolleston Central,1549612.476,5172308.269,326600,Christchurch Central,1570589.732,5179992.244,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
155300,Botany East,1771226.054,5910920.125,136000,Eden Terrace,1756850.018,5918699.707,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
322500,Wigram North,1563871.804,5178153.39,323500,Middleton,1566336.442,5178900.439,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
340400,Highfield North,1458472.274,5083701.436,339100,Waitohi (Timaru District),1470389.381,5106256.714,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
255800,Lansdowne West,1824372.931,5464869.968,256400,Cameron and Soldiers Park,1823981.212,5462591.947,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
250200,Khandallah South,1749854.195,5431655.613,249700,Newlands South,1752628.916,5433606.056,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
127900,Henderson North East,1746162.796,5917252.072,133500,Grey Lynn East,1756182.21,5919023.466,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
171500,Huntly East,1791285.246,5841454.326,175200,Te Rapa North,1795692.731,5821568.625,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,45
250400,Karori South,1745136.237,5427708.958,252400,Mount Cook East,1748808.125,5426136.249,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
318900,Avonhead West,1563659.155,5182072.971,321800,Bush Inn,1565771.121,5180303.889,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
331700,South New Brighton,1578924.824,5180149.879,328400,Wainoni,1574931.573,5181562.689,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
134700,Kaurilands,1747471.555,5911670.469,152700,Middlemore,1764081.673,5907928.505,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
163500,Papakura Kelvin,1774479.8,5896744.354,162300,Ardmore,1778838.677,5896375.263,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15
156100,Dannemora North,1770270.805,5909427.425,132400,Victoria Park ,1756610.913,5920485.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
108300,Onerahi,1723256.915,6041128.342,108800,Ruakaka,1731546.055,6028525.217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
207300,Wainui-Okitu,2040142.48,5704931.976,206600,Whataupoko East,2037994.025,5710043.159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
328400,Wainoni,1574931.573,5181562.689,325800,Christchurch Central-North,1570932.855,5181006.925,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
355500,St Kilda North,1407115.838,4913665.913,352600,Green Island,1401239.749,4913081.127,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
149100,Mount Wellington South West,1764402.628,5911175.85,140300,Mount St John,1758660.28,5916697.062,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
200600,Springfield South,1882791.2,5771139.335,199900,Utuhina,1883259.601,5773436.71,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
150600,Mellons Bay,1772022.28,5915905.475,157500,Chapel Downs,1769315.943,5906557.227,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
132600,New Lynn North West,1748924.802,5914035.127,131900,Mount Albert West,1752184.646,5916851.125,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
135400,West Lynn,1748404.532,5912127.699,136000,Eden Terrace,1756850.018,5918699.707,-999,24,9,-999,-999,-999,-999,-999,-999,-999,33
193500,Bethlehem Central,1874607.454,5822170.72,190600,Katikati,1858432.895,5839851.53,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
181200,Riverlea,1804673.26,5813255.995,175200,Te Rapa North,1795692.731,5821568.625,-999,42,9,-999,-999,-999,-999,-999,-999,-999,54
159200,Homai West,1767063.657,5901383.512,161700,Takanini Industrial,1770354.606,5899685.183,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
164200,Red Hill,1775786.075,5895823.607,164300,Drury,1772088.761,5891605.853,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
128500,Te Atatu South-McLeod South,1747056.245,5917074.661,133600,Morningside (Auckland),1754366.581,5917801.772,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
124900,Henderson Lincoln West,1744777.606,5919449.37,144200,Ellerslie West,1760921.739,5914811.859,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
122900,Massey South,1744095.87,5920553.905,133500,Grey Lynn East,1756182.21,5919023.466,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15
250800,Northland (Wellington City),1747411.725,5428767.498,248000,Grenada North,1754248.677,5439933.469,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
329500,Hoon Hay South,1568635.221,5175601.892,331500,Woolston South,1574496.144,5176810.036,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33
210400,Karamu,1933361.993,5606291.326,209700,St Leonards,1928979.717,5605760.234,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
313100,Ashley Gorge,1524843.583,5207217.471,327100,Christchurch Central-South,1571108.505,5179358.678,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
332900,Diamond Harbour,1578629.119,5169108.619,326600,Christchurch Central,1570589.732,5179992.244,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,39
224800,Laird Park,1774839.566,5579158.078,223800,Castlecliff East,1770259.047,5577386.203,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
117700,Northcross,1754583.269,5935717.673,134100,Queen Street South West,1757023.266,5919838.873,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
130500,Kelston North,1748472.766,5915391.321,136400,Parnell West,1758501.104,5919538.513,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
126500,Birkenhead North,1754046.206,5925109.103,127100,Northcote Central (Auckland),1755628.46,5926017.701,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
127900,Henderson North East,1746162.796,5917252.072,132700,Hobson Ridge North,1757164.846,5920642.219,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21
143500,Saint Heliers South,1765470.959,5918611.375,140500,Remuera North,1760796.947,5918198.232,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
154900,Papatoetoe Central,1765381.145,5906330.238,145900,Penrose,1762344.246,5912451.073,-999,69,9,-999,-999,9,-999,-999,-999,-999,96
139400,Remuera West,1759182.03,5918050.285,155500,Manukau Central,1766365.534,5904449.364,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
349900,Mosgiel Central,1394192.849,4916012.384,354300,Hillside-Portsmouth Drive,1406381.581,4914891.591,-999,66,30,-999,-999,-999,-999,-999,-999,-999,102
319000,Bishopdale South,1566531.698,5184216.504,321200,Ilam University,1565918.217,5180977.776,-999,9,-999,-999,-999,-999,9,-999,-999,-999,18
134400,Kingsland,1755609.252,5918092.572,126800,Takapuna Central,1757895.959,5927847.675,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
161300,Randwick Park West,1770212.998,5900503.908,152700,Middlemore,1764081.673,5907928.505,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
148200,Favona North,1761068.3,5909234.2,153300,Mangere East,1763715.9,5906952.669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
139400,Remuera West,1759182.03,5918050.285,126600,Takapuna West,1757140.757,5927075.413,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
113000,Orewa Central,1751583.169,5949575.868,112700,Orewa North,1749932.109,5950290.204,-999,27,-999,-999,-999,-999,-999,9,-999,-999,45
334400,Halkett,1547467.814,5184300.864,325700,Christchurch Central-West,1570153.997,5180504.269,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
133100,Avondale Central (Auckland),1751044.399,5915375.614,136000,Eden Terrace,1756850.018,5918699.707,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,21
176800,Crawshaw,1796845.098,5817118.182,173000,Hamilton Park,1806064.667,5819511.441,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
107700,Otaika-Portland,1716204.703,6039573.701,106600,Kensington (Whangarei District),1718345.807,6047083.227,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
192600,Matua North,1875494.744,5826665.701,194000,Judea,1877160.803,5823354.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
139900,Mount Eden South,1756327.005,5915246.768,136400,Parnell West,1758501.104,5919538.513,-999,30,-999,-999,6,-999,-999,-999,-999,-999,42
327200,North Beach,1576936.09,5184607.128,328200,Spreydon South,1568771.024,5177119.23,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
217300,Strandon,1694726.404,5676694.789,220000,Toko,1716231.023,5647164.832,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
219500,Everett Park,1701951.842,5657264.308,218700,Highlands Park (New Plymouth District),1695527.136,5673688.132,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
345500,Alexandra North,1316674.603,4983641.244,345800,Teviot Valley,1321238.212,4946150.612,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
332000,Mount Pleasant,1577298.984,5176475.038,323500,Middleton,1566336.442,5178900.439,-999,36,12,-999,-999,-999,-999,-999,-999,-999,51
113200,Waipatukahu,1726776.837,5928693.239,117000,Whenuapai,1744666.754,5927016.512,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
115200,Manly West,1756727.866,5944367.475,113300,Millwater South,1749347.936,5946835.632,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
150400,Howick West,1771063.441,5915253.954,132700,Hobson Ridge North,1757164.846,5920642.219,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
159600,Hillpark North,1768852.616,5902263.953,145900,Penrose,1762344.246,5912451.073,-999,30,15,-999,-999,-999,-999,-999,-999,-999,48
231500,Ruamahanga,1824375.972,5530132.662,230600,Palmerston North Central,1821651.415,5529527.817,-999,180,24,15,12,-999,12,15,-999,-999,261
189300,Richmond Heights,1868510.309,5710089.723,188600,Taupo Central West,1867305.085,5713721.145,-999,231,39,12,-999,-999,9,-999,-999,-999,297
160900,Manurewa South,1769029.958,5899957.005,166000,Pukekohe Central,1769781.833,5880236.443,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
126700,Henderson North,1744856.435,5917643.248,133700,Shortland Street,1757651.973,5920600.198,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
142400,Remuera East,1762335.072,5917327.868,152700,Middlemore,1764081.673,5907928.505,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
124500,Te Atatu Peninsula Central,1747286.048,5922041.092,133300,Quay Street-Customs Street,1758388.036,5920736.217,-999,18,-999,-999,9,-999,-999,-999,-999,-999,36
251400,Wellington Central,1748699.409,5428091.096,255000,Rongotai,1751437.442,5422945.519,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
209300,Irongate,1926214.481,5605449.352,210500,Hastings Central,1930095.949,5605165.325,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
233100,Woodville,1843481.53,5530923.081,232900,Papatawa,1854920.21,5543429.766,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
253800,Island Bay West,1748013.385,5421882.519,249700,Newlands South,1752628.916,5433606.056,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
125200,Birkenhead West,1752796.657,5925237.351,136000,Eden Terrace,1756850.018,5918699.707,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,36
199100,Pukehangi North,1880952.022,5774365.32,199300,Mangakakahi Central,1883178.266,5775023.39,-999,111,24,6,-999,-999,9,-999,-999,-999,156
246800,Pencarrow,1769765.317,5428502.579,245700,Gracefield,1760116.522,5432820.526,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
247600,Tawa North,1752777.591,5441410.367,252400,Mount Cook East,1748808.125,5426136.249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
330000,Westmorland,1568472.13,5174168.565,327100,Christchurch Central-South,1571108.505,5179358.678,-999,24,12,-999,-999,-999,6,-999,-999,-999,54
137400,Parnell East,1759352.661,5919586.999,131200,Ponsonby East,1755267.959,5920198.854,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
136800,Owairaka East,1753391.565,5915413.726,134400,Kingsland,1755609.252,5918092.572,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
105100,Matarau,1709501.66,6052279.031,105300,Kauri,1716506.553,6056388.259,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
135500,Owairaka West,1752462.512,5915372.341,134500,Anzac Avenue,1757989.843,5920558.746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
128800,Hauraki,1758525.077,5925771.977,118600,North Harbour,1753108.632,5931899.093,-999,90,9,-999,-999,-999,-999,-999,-999,-999,111
246700,Eastern Bays ,1759892.674,5428314.947,245000,Petone Esplanade,1758172.535,5434028.978,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
254500,Southgate,1749168.345,5422618.478,252500,Mount Victoria,1749665.221,5426528.048,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
324500,Halswell West,1562898.451,5174713.104,327000,Christchurch Central-East,1571356.614,5180397.694,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
